CARBON DIOXIDE EMISSIONS (Metric Ton CO2e),% DIFFERENCE FROM NATIONAL MEDIAN SOURCE EUI,% DIFFERENCE FROM NATIONAL MEDIAN SITE EUI,GROSS BUILDING FLOOR AREA (ft²),NUMBER OF BUILDINGS,OCCUPANCY,POSTAL CODE,PROPERTY TYPE,SITE ENERGY USE INTENSITY (EUI) (kBtu/ft²),Source EUI (kBtu/ft²),TOTAL WATER USE (kgal),YEAR BUILT
32.3,-15.5,-15.5,10578.0,1.0,100.0,90019,Library,43.4,121.4,111.5,1996.0
11911.7,-39.7,-39.7,3607789.0,1.0,90.0,90071,Office,48.7,123.2,39917.5,1972.0
5.1,-91.3,-91.3,15550.0,1.0,100.0,91402,Multifamily Housing,4.7,13.1,2187.2,1963.0
4.5,-92.5,-92.5,23518.0,1.0,100.0,91606,Multifamily Housing,2.7,7.7,1293.4,1954.0
55.3,-17.0,-17.0,15250.0,1.0,100.0,91316,Fire Station,53.5,128.1,330452.9,2006.0
27.2,-50.5,-50.5,11430.0,1.0,100.0,91352,Office,31.4,98.6,57.6,2000.0
438.0,-22.1,-22.1,69477.0,1.0,100.0,90010,Office,83.3,204.1,1172.9,1982.0
599.3,-3.8,-3.8,249999.0,1.0,95.0,90028,Multifamily Housing,34.5,88.3,12281.5,2010.0
591.8,-6.2,-6.2,181079.0,12.0,95.0,91367,Multifamily Housing,49.9,109.3,11944.1,1977.0
42.0,-35.4,-35.4,27352.0,1.0,100.0,91367,Office,22.2,59.4,323.2,1972.0
167.5,152.5,152.5,34571.0,1.0,95.0,91352,Non-Refrigerated Warehouse,69.5,189.6,507.9,1990.0
225.5,-8.8,-8.8,51638.0,1.0,90.0,90027,Medical Office,62.0,173.6,502.7,1987.0
15.3,-79.0,-79.0,58000.0,1.0,100.0,90038,Self-Storage Facility,3.8,10.0,164.0,2001.0
85.8,-74.9,-74.9,31361.0,1.0,100.0,90057,Other - Specialty Hospital,38.8,108.8,5893.7,1970.0
134.3,82.3,82.3,30398.0,1.0,100.0,90025,Office,62.7,175.6,185.5,1992.0
122.8,2.3,2.3,51388.0,1.0,100.0,90025,Multifamily Housing,38.7,74.5,1878.4,1991.0
28.3,-77.8,-77.8,24938.0,1.0,95.0,90027,Multifamily Housing,20.5,26.2,1259.6,1959.0
51.3,1.4,1.4,14000.0,1.0,100.0,90042,Library,52.0,145.7,140.2,2003.0
31.6,-31.2,-31.2,11764.0,1.0,100.0,91042,Fire Station,43.0,85.9,751.4,1950.0
409.3,-22.8,-22.8,183634.0,1.0,95.0,90020,Multifamily Housing,36.6,67.2,6194183.2,1972.0
104.9,-3.7,-3.7,51644.0,1.0,100.0,90048,Multifamily Housing,31.6,68.9,1753.4,1985.0
26.7,-57.4,-57.4,54590.0,2.0,95.0,90731,Self-Storage Facility,6.5,20.3,148.3,2012.0
623.2,-23.0,-23.0,45556.0,1.0,100.0,90036,Supermarket/Grocery Store,206.7,489.7,3709.3,1991.0
25.9,-30.9,-30.9,21600.0,1.0,100.0,91405,Non-Refrigerated Warehouse,17.9,43.9,144.2,1958.0
402.5,-21.5,-21.5,137501.0,1.0,95.0,90015,Multifamily Housing,44.8,97.3,3658.7,2014.0
569.3,56.6,56.6,116386.0,1.0,90.0,90094,Multifamily Housing,65.1,200.3,5281.9,2015.0
907.6,-20.6,-20.6,173560.0,1.0,100.0,90048,Medical Office,71.8,205.8,4961.1,1980.0
255.9,-16.6,-16.6,82000.0,1.0,100.0,90028,Mixed Use Property,44.3,124.1,3204.8,1928.0
53.1,-47.2,-47.2,40758.0,2.0,100.0,91343,Multifamily Housing,18.5,51.8,4314.8,1979.0
18.2,-77.9,-77.9,68223.0,1.0,100.0,90064,Self-Storage Facility,3.8,10.6,107.0,1998.0
6850.0,265.0,265.0,146000.0,2.0,50.0,91405,Data Center,859.8,1029.2,4440.9,1960.0
28.8,-95.0,-95.0,81811.0,1.0,100.0,91311,Office,6.3,8.5,1413.8,1984.0
141.1,2.8,2.8,63427.0,1.0,95.0,90036,Multifamily Housing,36.3,68.1,1799.6,2005.0
277.7,32.8,32.8,59680.0,1.0,100.0,90014,Hotel,72.4,157.4,1071.4,1918.0
7.9,-86.1,-86.1,31930.0,1.0,100.0,90064,Multifamily Housing,3.5,9.9,1743.0,1984.0
125.4,-10.7,-10.7,37992.0,1.0,80.0,90028,Office,47.0,130.8,426.3,1983.0
425.3,-30.3,-30.3,93464.0,1.0,100.0,91367,Office,64.0,172.9,3620.9,1979.0
33.5,-61.1,-61.1,58995.0,1.0,50.0,91331,Non-Refrigerated Warehouse,7.5,23.3,115.5,1975.0
689.7,255.6,255.6,70165.0,4.0,95.0,91606,Retail Store,129.6,407.0,4355.9,1961.0
299.9,-35.3,-35.3,137710.0,1.0,100.0,91311,Senior Care Community,28.6,70.9,6681.1,2000.0
18.8,-29.6,-29.6,25950.0,1.0,100.0,90033,Distribution Center,10.3,28.8,245.2,2001.0
179.4,-3.5,-3.5,37000.0,1.0,100.0,91604,Office,74.5,168.2,137.6,1983.0
144.1,-51.4,-51.4,96078.0,1.0,95.0,90046,Multifamily Housing,19.8,62.1,2360.9,1987.0
58.6,-79.3,-79.3,50320.0,1.0,100.0,90066,Office,16.6,45.8,2.4,1969.0
147.3,38.1,38.1,39111.0,1.0,95.0,91606,Multifamily Housing,57.7,131.4,2014.8,1964.0
30.6,-78.3,-78.3,28262.0,1.0,90.0,91364,Multifamily Housing,19.5,25.1,950.8,1989.0
404.6,-34.6,-34.6,245091.0,1.0,95.0,91364,Multifamily Housing,25.0,58.7,11049.2,1989.0
89.7,-27.9,-27.9,50528.0,1.0,100.0,90028,Multifamily Housing,28.8,54.7,1510.3,1926.0
220.4,-52.9,-52.9,211339.0,1.0,100.0,91606,Retail Store,14.8,41.5,1283.0,1951.0
96.2,-37.3,-37.3,61218.0,1.0,100.0,90020,Multifamily Housing,25.6,48.4,3589.9,1987.0
662.2,-3.5,-3.5,192306.0,1.0,95.0,90036,Multifamily Housing,61.2,83.9,9312.5,1951.0
135.0,-11.4,-11.4,50840.0,1.0,100.0,90028,Multifamily Housing,42.2,82.5,2214.7,1983.0
448.3,8.0,8.0,54511.0,1.0,95.0,90016,Senior Care Community,133.1,245.9,7266.5,1951.0
23.9,-68.4,-68.4,25460.0,1.0,100.0,90028,Multifamily Housing,13.3,37.3,1305.4,1927.0
164.3,-24.7,-24.7,71765.0,3.0,100.0,91316,Multifamily Housing,38.7,64.2,4609.5,1964.0
5955.4,-26.1,-26.1,584694.0,1.0,100.0,90710,Hospital (General Medical & Surgical),154.8,343.1,24869.2,2015.0
69.1,-39.9,-39.9,34475.0,1.0,95.0,91335,Multifamily Housing,30.9,69.2,2888.4,1970.0
309.8,-30.2,-30.2,100805.0,1.0,85.0,90010,Office,46.4,110.0,1590.8,1974.0
21.4,-84.3,-84.3,111010.0,1.0,100.0,90016,Self-Storage Facility,2.7,7.5,34.0,1978.0
76.9,-78.5,-78.5,67489.0,1.0,100.0,91306,Medical Office,16.3,44.9,623.9,1980.0
226.9,51.3,51.3,41938.0,2.0,100.0,90029,Office,71.3,224.0,181859.7,1950.0
118.9,66.4,66.4,31558.0,1.0,100.0,90049,Multifamily Housing,59.9,122.2,1999.5,1971.0
174.8,-58.5,-58.5,192306.0,1.0,95.0,90036,Multifamily Housing,12.0,37.6,10570.8,1951.0
300.1,10.4,10.4,58000.0,1.0,100.0,90066,Office,73.4,205.6,439.7,1970.0
157.8,-31.2,-31.2,33908.0,1.0,100.0,90037,Strip Mall,72.4,157.4,608.8,1989.0
146.3,-16.1,-16.1,46850.0,1.0,100.0,90013,Office,44.3,124.1,1992.8,2012.0
192.9,-51.9,-51.9,129798.0,1.0,100.0,90013,Mixed Use Property,19.6,61.5,3606.6,1913.0
1792.3,-41.7,-41.7,339881.0,1.0,95.0,90067,Office,85.1,158.0,1748.2,1970.0
80.5,274.6,274.6,20000.0,1.0,100.0,91311,Distribution Center,57.2,160.1,3587.7,1970.0
51.6,-9.4,-9.4,26606.0,1.0,95.0,90016,Multifamily Housing,32.2,56.9,1640.1,1950.0
141.9,-32.3,-32.3,59279.0,1.0,100.0,90731,Multifamily Housing,39.7,70.6,2249.4,1987.0
38.9,-86.3,-86.3,90335.0,5.0,100.0,91304,Automobile Dealership,5.7,17.8,305.3,1964.0
28.9,60.9,60.9,8000.0,4.0,100.0,90032,Other,51.3,143.7,750.9,1962.0
50.9,-60.5,-60.5,36128.0,1.0,100.0,90293,Multifamily Housing,25.1,34.1,1358.5,1969.0
546.2,34.7,34.7,214667.0,1.0,95.0,90014,Multifamily Housing,36.7,93.3,7980.6,1911.0
459.2,-4.8,-4.8,146595.0,4.0,95.0,90049,Multifamily Housing,47.4,87.9,6144.0,1968.0
110.6,-55.6,-55.6,49104.0,1.0,100.0,90016,Office,32.0,89.6,510.9,1949.0
203.6,-6.3,-6.3,91635.0,1.0,100.0,90066,Multifamily Housing,33.3,76.8,3225.2,2011.0
52.1,-53.2,-53.2,134791.0,1.0,100.0,91342,Distribution Center,5.7,14.4,1059.2,1985.0
120.8,14.8,14.8,29962.0,1.0,85.0,91367,Office,57.2,160.2,322.0,1982.0
447.6,-16.2,-16.2,166141.0,4.0,95.0,90036,Multifamily Housing,44.8,78.8,4212.1,2002.0
237.1,80.5,80.5,42691.0,1.0,100.0,90094,Fitness Center/Health Club/Gym,83.2,202.1,2061.6,2008.0
55.8,19.3,19.3,21064.0,1.0,95.0,90045,Multifamily Housing,44.1,77.4,1416.5,1969.0
2170.7,3.6,3.6,425000.0,1.0,100.0,90067,Hotel,79.3,165.7,17984.0,1986.0
111.2,-8.7,-8.7,45216.0,1.0,100.0,90046,Multifamily Housing,40.6,73.0,2485.8,1987.0
73.2,62.0,62.0,12500.0,1.0,100.0,90012,Library,83.1,232.7,153.8,2005.0
61.9,-13.5,-13.5,14052.0,1.0,95.0,90025,Multifamily Housing,79.4,102.1,1140.8,1959.0
182.1,45.8,45.8,59553.0,1.0,100.0,90034,K-12 School,47.7,102.8,423.4,2009.0
150.6,-33.1,-33.1,59853.0,1.0,100.0,90029,Multifamily Housing,39.3,80.8,3016.6,2009.0
568.5,-52.3,-52.3,176888.0,1.0,95.0,91403,Office,44.3,125.8,3391.7,1965.0
39.9,-50.2,-50.2,25970.0,1.0,100.0,91311,Non-Refrigerated Warehouse,23.2,55.2,894.7,1972.0
10.8,-74.3,-74.3,29600.0,1.0,100.0,90058,Mixed Use Property,5.2,14.6,30.7,1974.0
47.9,-83.7,-83.7,94868.0,1.0,95.0,91601,Multifamily Housing,6.6,20.9,4533.9,1986.0
523.3,-28.7,-28.7,99783.0,1.0,100.0,90089,College/University,77.0,187.2,1519.0,2013.0
4.0,-90.2,-90.2,27600.0,4.0,15.0,90031,Worship Facility,2.0,5.7,50.1,1977.0
314.0,88.1,88.2,80800.0,1.0,100.0,90005,Multifamily Housing,58.0,142.3,2192.5,1925.0
77.8,12.9,12.9,28407.0,1.0,100.0,90020,Multifamily Housing,46.5,75.8,1508.1,1964.0
73.4,-8.2,-8.2,28883.0,1.0,100.0,90038,Multifamily Housing,42.5,73.3,718967.7,1990.0
174.2,31.7,31.7,46476.0,1.0,95.0,91335,Multifamily Housing,59.6,121.5,2047.7,1970.0
41.8,-95.8,-95.8,180095.0,1.0,20.0,90021,Office,3.1,9.6,307.8,1923.0
276.7,454.1,454.1,55000.0,1.0,100.0,90058,Distribution Center,66.3,208.3,697.3,1989.0
89.4,56.6,56.6,24276.0,1.0,100.0,90036,Multifamily Housing,58.7,118.9,1538.1,1932.0
771.2,-15.3,-15.3,130043.0,1.0,100.0,90024,Mixed Use Property,90.3,209.3,6.7,1961.0
38.5,25.7,25.7,8485.0,1.0,100.0,90044,Library,64.5,180.5,28.0,1997.0
1618.6,-47.1,-47.1,370184.0,1.0,100.0,90064,Office,60.8,168.8,72.8,1983.0
180.9,-21.4,-21.4,75566.0,1.0,95.0,90731,Multifamily Housing,39.0,70.4,2406.5,1984.0
561.4,-17.0,-17.0,113387.0,1.0,100.0,90048,Medical Office,66.0,202.2,2500.1,1982.0
548.7,-8.6,-8.6,214114.0,1.0,95.0,91367,Multifamily Housing,41.5,79.9,12273.1,1979.0
137.8,56.6,56.6,37414.0,1.0,100.0,90028,Multifamily Housing,58.7,118.9,2370.6,1989.0
1321.0,454.6,454.6,76285.0,1.0,100.0,91608,Office,237.3,682.8,2785.6,1964.0
369.0,-5.9,-5.9,86788.0,1.0,90.0,91364,Office,61.8,162.9,2260.2,1987.0
154.5,-14.5,-14.5,38613.0,1.0,95.0,90025,Office,55.6,154.7,352.9,1983.0
152.0,-47.6,-47.6,48000.0,1.0,100.0,91401,Multifamily Housing,58.4,67.1,3837.9,1977.0
49.5,-7.9,-7.9,22254.0,1.0,95.0,90025,Multifamily Housing,35.9,69.8,864.6,1970.0
24.4,-87.6,-87.6,55674.0,1.0,100.0,91311,Multifamily Housing,7.8,10.6,2502.2,1964.0
1040.2,38.4,38.4,138000.0,1.0,100.0,90064,Office,99.4,312.1,1716.3,1940.0
32.2,-85.1,-85.1,126337.0,3.0,80.0,90039,Worship Facility,3.4,10.6,2105.8,1980.0
154.1,-18.6,-18.6,64090.0,1.0,95.0,91316,Multifamily Housing,39.5,72.6,2988.5,1970.0
644.3,-18.9,-18.9,286000.0,1.0,100.0,90015,Performing Arts,34.7,90.8,1735.5,2007.0
31.9,-58.9,-58.9,27000.0,1.0,95.0,90291,Multifamily Housing,20.6,30.7,835.4,1987.0
1569.2,21.6,21.6,180164.0,1.0,100.0,90089,College/University,125.6,319.3,6509.6,1952.0
78.3,0.4,0.4,26820.0,1.0,100.0,91405,Vocational School,42.6,110.8,892.6,1974.0
16.2,-91.1,-91.1,58491.0,1.0,95.0,90020,Multifamily Housing,3.6,11.4,3096.6,1972.0
107.7,-23.3,-23.3,48313.0,1.0,95.0,91406,Multifamily Housing,36.6,67.2,1959.2,1986.0
75.6,21.8,21.8,22511.0,1.0,100.0,90019,Multifamily Housing,57.2,92.5,2296.5,1983.0
39.4,-65.3,-65.3,29389.0,1.0,95.0,91401,Multifamily Housing,24.4,29.9,1168.1,1956.0
11.9,-55.8,-55.8,24000.0,1.0,100.0,90021,Non-Refrigerated Warehouse,7.1,19.8,35.9,1949.0
291.5,32.0,32.0,77530.0,1.0,100.0,90028,Multifamily Housing,64.8,100.2,5609.6,1987.0
113.0,-3.9,-3.9,36819.0,1.0,100.0,91607,Multifamily Housing,51.2,88.9,2176.1,1969.0
232.1,16.7,16.7,112000.0,1.0,95.0,90024,Multifamily Housing,33.2,63.3,2702.5,1977.0
70.9,-44.9,-44.9,43964.0,2.0,100.0,90033,Office,22.9,64.1,159.9,1924.0
46.4,-71.8,-71.8,42330.0,1.0,100.0,91306,Multifamily Housing,20.2,23.4,2062.8,1967.0
114.8,-14.9,-14.9,39079.0,1.0,100.0,91402,Multifamily Housing,49.9,81.3,3995.3,1961.0
65.2,-30.1,-30.1,34014.0,1.0,90.0,91325,Multifamily Housing,30.7,60.9,1657.7,1970.0
172.6,196.2,196.2,18306.0,0.0,95.0,90036,Multifamily Housing,146.8,304.0,1773.9,2002.0
33.1,-70.2,-70.2,44712.0,1.0,100.0,91352,Other,11.2,26.6,266.1,1970.0
580.0,71.9,71.9,100215.0,1.0,100.0,90006,Multifamily Housing,105.2,130.5,4200.3,1988.0
129.2,-46.7,-46.7,157200.0,1.0,100.0,90502,Non-Refrigerated Warehouse,9.5,29.7,1089.2,1981.0
172.1,-5.6,-5.6,64344.0,1.0,100.0,90272,Multifamily Housing,46.6,69.3,2331.7,1970.0
654.1,-5.4,-5.4,192306.0,1.0,95.0,90036,Multifamily Housing,60.6,82.2,5951.5,1951.0
46.1,-27.8,-27.8,20700.0,1.0,95.0,90028,Multifamily Housing,36.6,67.2,1256.8,1924.0
452.1,43.7,43.7,126769.0,1.0,100.0,90015,Multifamily Housing,55.2,116.2,5274.5,1929.0
865.1,35.5,35.5,174000.0,1.0,90.0,90014,Multifamily Housing,66.5,159.2,9920.3,1981.0
4.4,-98.7,-98.7,55000.0,4.0,100.0,91356,Retail Store,1.0,3.2,110.1,1975.0
156.0,-9.9,-9.9,57624.0,1.0,100.0,91316,Multifamily Housing,45.3,78.1,4605.0,1969.0
1124.0,83.5,83.5,103365.0,1.0,100.0,91402,Medical Office,163.2,374.4,3951.0,1959.0
74.3,-61.3,-61.3,54524.0,1.0,100.0,91601,Multifamily Housing,22.3,39.9,2710.3,1988.0
117.3,100.9,100.9,57005.0,1.0,100.0,90045,Non-Refrigerated Warehouse,29.4,81.1,385.2,1955.0
12.2,-90.3,-90.3,42276.0,1.0,100.0,91342,Multifamily Housing,4.1,11.5,2518.5,1987.0
230.6,-12.7,-12.7,87236.0,1.0,95.0,91343,Multifamily Housing,44.6,74.6,5926.1,1963.0
52.1,-29.4,-29.4,19010.0,1.0,100.0,90031,Multifamily Housing,46.5,75.8,1009.2,2000.0
17.2,-57.3,-57.3,25819.0,2.0,100.0,90045,Worship Facility,9.8,25.0,1770.3,1953.0
25.1,-44.9,-44.9,41050.0,1.0,100.0,91311,Distribution Center,8.9,23.6,756.1,1985.0
14.8,99.0,99.0,8500.0,1.0,100.0,90025,Non-Refrigerated Warehouse,22.9,71.9,103.6,1953.0
22.7,-73.0,-73.0,69860.0,1.0,100.0,90001,Self-Storage Facility,4.6,12.9,0.0,1925.0
421.4,-53.8,-53.8,132974.0,1.0,95.0,91304,Residential Care Facility,46.7,112.4,7669.4,2001.0
119.4,-15.8,-15.8,30000.0,1.0,100.0,91325,Medical Office,56.5,158.2,718.6,1977.0
174.0,-37.0,-37.0,122867.0,4.0,95.0,91605,Multifamily Housing,20.1,56.3,6823.0,1970.0
801.6,-51.2,-51.2,229213.0,1.0,100.0,91423,Retail Store,40.3,126.6,992.4,1977.0
565.2,-26.8,-26.8,152048.0,1.0,75.0,90064,Office,52.8,147.8,4151.0,2002.0
147.6,118.3,118.3,22500.0,1.0,100.0,91405,Other - Utility,87.2,268.7,169.0,1962.0
295.4,-9.9,-9.9,132532.0,1.0,95.0,90045,Multifamily Housing,36.6,67.2,6757.4,1987.0
35.1,-36.3,-36.3,11625.0,1.0,100.0,91326,Fire Station,46.7,98.3,383.4,1990.0
26.9,-91.8,-91.8,113894.0,1.0,100.0,90032,Multifamily Housing,3.1,9.8,5472.4,2003.0
974.4,77.8,77.8,233731.0,1.0,100.0,90015,Multifamily Housing,60.5,151.3,12835.8,2001.0
67.0,-28.5,-28.5,22700.0,1.0,100.0,90005,Multifamily Housing,49.7,83.9,1296.2,1928.0
1540.2,-41.6,-41.6,370184.0,1.0,100.0,90064,Office,62.2,152.0,74.7,1983.0
149.8,10.2,10.2,59270.0,1.0,100.0,90036,Multifamily Housing,40.3,81.3,179.5,1988.0
488.3,21.6,21.6,70000.0,1.0,95.0,90012,Other - Mall,92.0,288.8,219.2,1975.0
43.0,-77.7,-77.7,65490.0,1.0,65.0,91405,Residential Care Facility,9.8,24.0,4076.9,1988.0
230.3,-61.3,-61.3,87775.0,1.0,75.0,91423,Office,30.2,94.9,9.9,1982.0
4.2,-98.0,-98.0,45000.0,1.0,100.0,91601,Office,1.7,1.8,264.8,1961.0
563.3,19.4,19.4,71227.0,1.0,100.0,90033,Medical Office,107.4,315.3,3593.3,2014.0
179.2,-36.6,-36.6,57209.0,1.0,100.0,91436,Office,41.7,128.1,1648.7,1964.0
979.1,-16.3,-16.3,180000.0,1.0,100.0,91601,Office,72.6,221.7,5617.3,2009.0
199.9,-38.6,-38.6,49719.0,1.0,100.0,90045,Retail Store,74.9,82.7,101.7,1966.0
103.8,-6.7,-6.7,40052.0,1.0,100.0,91607,Multifamily Housing,43.3,74.6,2930.9,1961.0
19.4,-39.9,-39.9,19512.0,1.0,100.0,90024,Worship Facility,15.2,34.6,2802.3,1966.0
4446.1,-37.5,-37.5,1327532.0,1.0,60.0,90017,Office,47.5,133.1,7136.7,1974.0
263.4,-21.7,-21.7,117653.0,0.0,100.0,91406,Multifamily Housing,34.5,73.5,4967.8,1983.0
623.1,61.1,61.1,108149.0,3.0,100.0,90028,Office,76.0,238.5,3461.4,2015.0
32.5,-76.6,-76.6,25600.0,1.0,95.0,91411,Multifamily Housing,23.4,27.6,1523.0,1978.0
61.7,-10.6,-10.6,15250.0,1.0,100.0,91316,Fire Station,61.1,138.0,17570.3,2006.0
1122.3,-25.9,-25.9,214948.0,1.0,100.0,90028,Office,79.4,184.6,3791.3,1967.0
929.7,-0.5,-0.5,174084.0,1.0,60.0,90045,Office,76.6,209.1,3432.0,2000.0
40.8,-23.5,-23.5,20496.0,1.0,100.0,90028,Multifamily Housing,28.2,79.0,761.4,1990.0
125.1,61.9,61.9,33960.0,1.0,100.0,90048,Multifamily Housing,58.7,118.9,2151.7,1969.0
540.3,25.5,25.5,71227.0,1.0,100.0,90033,Medical Office,110.0,291.4,3839.0,2014.0
280.0,-31.2,-31.2,60176.0,1.0,100.0,91316,Strip Mall,72.4,157.4,1080.4,1973.0
81.3,-66.1,-66.1,69760.0,1.0,100.0,90024,Multifamily Housing,21.1,26.6,6976.1,1985.0
56.0,-51.6,-51.6,25090.0,1.0,95.0,91356,Medical Office,31.7,88.8,478.4,1974.0
21.5,-9.8,-9.8,8076.0,1.0,100.0,90005,Other - Services,40.1,90.5,741.4,1980.0
151.2,-16.9,-16.9,43448.0,1.0,100.0,91326,Multifamily Housing,57.2,104.6,2147.7,1960.0
248.7,-23.8,-23.8,57502.0,1.0,95.0,90025,Office,57.3,177.9,4964.6,1985.0
61.1,-10.8,-10.8,59563.0,1.0,100.0,90066,Self-Storage Facility,13.5,42.4,357.6,1968.0
19.8,-85.9,-85.9,200000.0,1.0,100.0,90058,Distribution Center,7.2,10.0,393.5,1925.0
97.0,-49.4,-49.4,91152.0,1.0,100.0,91316,Multifamily Housing,14.0,44.0,2013.4,2014.0
60.2,-89.4,-89.4,105535.0,1.0,100.0,90020,Medical Office,7.6,18.4,2180.4,1956.0
628.6,-28.9,-28.9,119093.0,1.0,70.0,91342,Residential Care Facility,81.5,172.8,8272.5,1976.0
810.2,-39.4,-39.4,267583.0,1.0,100.0,90025,Office,43.0,120.4,1368.4,1986.0
119.5,56.6,56.6,32445.0,1.0,100.0,90020,Multifamily Housing,58.7,118.9,2055.7,1964.0
131.9,-4.8,-4.8,44186.0,1.0,100.0,90028,Multifamily Housing,51.4,79.6,1705.6,1955.0
178.9,-21.9,-21.9,82448.0,1.0,100.0,90023,Multifamily Housing,35.8,64.6,3335.6,2014.0
24.0,-72.7,-72.7,25000.0,1.0,80.0,90005,Multifamily Housing,17.6,21.1,1356.0,1967.0
96.1,-14.2,-14.2,58113.0,1.0,100.0,90007,Multifamily Housing,26.3,53.8,894.7,1981.0
126.2,-36.4,-36.4,67777.0,1.0,95.0,90068,Multifamily Housing,27.7,64.8,2027.7,1984.0
97.8,-14.3,-14.3,29749.0,1.0,100.0,91304,Multifamily Housing,56.9,86.6,1579.3,1964.0
322.0,-75.0,-75.0,160681.0,1.0,80.0,91304,Office,29.1,72.9,5971.0,1999.0
254.7,-69.3,-69.3,100662.0,1.0,100.0,90041,College/University,39.6,80.7,3930.6,2008.0
72.1,-37.1,-37.1,112000.0,1.0,90.0,90058,Non-Refrigerated Warehouse,9.1,25.6,6861.1,1946.0
318.4,-8.6,-8.6,109113.0,5.0,95.0,90036,Multifamily Housing,46.2,91.2,3209.4,2005.0
78.3,-68.1,-68.1,60051.0,2.0,100.0,91306,Multifamily Housing,22.4,34.1,2667.9,1964.0
241.9,-41.8,-41.8,43395.0,1.0,100.0,90094,Supermarket/Grocery Store,74.1,228.4,2266.0,2015.0
87.6,-92.7,-92.7,209357.0,1.0,100.0,90292,Strip Mall,5.9,16.6,9140.6,1973.0
41.3,-74.8,-74.8,141060.0,1.0,100.0,90038,Self-Storage Facility,3.9,12.0,296.0,2000.0
93.0,3.6,3.6,37534.0,1.0,90.0,90028,Multifamily Housing,41.4,71.8,962.9,1962.0
2024.2,-52.1,-52.1,648561.0,1.0,80.0,91367,Office,42.4,124.6,8312.9,1990.0
346.5,-38.0,-38.0,155446.0,1.0,100.0,90005,Multifamily Housing,34.9,74.4,8849.6,1969.0
14.3,-82.9,-82.9,70658.0,1.0,100.0,90065,Self-Storage Facility,2.7,8.2,665.0,1985.0
183.0,-38.8,-38.8,111440.0,1.0,100.0,90002,Multifamily Housing,26.7,48.6,5877.4,2010.0
60.3,-71.6,-71.6,40238.0,1.0,95.0,91325,Multifamily Housing,27.3,33.5,2823.5,1964.0
222.9,-0.4,-0.4,66972.0,1.0,95.0,90036,Multifamily Housing,59.5,79.3,5152.6,1951.0
9.9,-97.8,-97.8,157050.0,5.0,95.0,90033,Mixed Use Property,0.9,2.5,64.5,1951.0
33.3,-39.0,-39.0,14391.0,1.0,100.0,90002,Office,32.0,90.2,43.0,1974.0
185.8,-37.2,-37.2,101848.0,1.0,95.0,91403,Multifamily Housing,26.9,64.7,3022.2,2000.0
94.3,-24.9,-24.9,57000.0,1.0,100.0,91325,Multifamily Housing,23.9,64.0,3428.3,1965.0
33.5,60.0,60.0,20500.0,1.0,100.0,90248,Non-Refrigerated Warehouse,23.2,64.9,6278.8,1979.0
296.5,-39.2,-39.2,100335.0,1.0,70.0,91403,Office,43.2,112.2,1154.7,1985.0
923.0,36.0,36.0,46760.0,1.0,100.0,90005,Supermarket/Grocery Store,305.7,674.7,1103.4,1997.0
293.2,42.8,42.8,75953.0,1.0,100.0,91607,Multifamily Housing,58.7,130.1,4812.4,1964.0
294.8,-35.1,-35.1,175690.0,4.0,95.0,90036,Multifamily Housing,23.1,65.6,4971.9,2002.0
401.6,-26.4,-26.4,166141.0,4.0,95.0,90036,Multifamily Housing,37.8,77.5,4212.1,2002.0
59.7,-31.6,-31.6,21628.0,1.0,95.0,90049,Office,41.2,101.0,291.6,1970.0
69.2,-22.5,-22.5,24787.0,1.0,90.0,91344,Multifamily Housing,44.9,88.2,1551.5,1965.0
100.6,60.0,60.0,20000.0,1.0,100.0,91601,Automobile Dealership,66.3,208.2,148.9,1984.0
25.5,-51.7,-51.7,20445.0,1.0,100.0,91331,Multifamily Housing,17.7,49.5,2024.2,1964.0
13.5,-58.2,-58.2,20500.0,1.0,100.0,91352,Office,9.4,26.2,49.9,1977.0
168.0,-29.1,-29.1,55655.0,1.0,95.0,90027,Multifamily Housing,49.5,91.5,2.3,1990.0
155.6,-22.2,-22.2,49336.0,1.0,100.0,91304,Multifamily Housing,54.4,84.0,2619.2,1965.0
113.5,-59.3,-59.3,68834.0,1.0,100.0,90027,Office,23.4,65.5,210.5,2017.0
184.5,-12.6,-12.6,113841.0,1.0,100.0,90020,Multifamily Housing,23.0,64.4,6329.3,1971.0
14.8,-92.4,-92.4,63145.0,1.0,95.0,90020,Multifamily Housing,3.1,9.7,2926.2,1969.0
651.9,-46.4,-46.4,312150.0,1.0,100.0,91423,Retail Store,29.7,83.0,3173.2,1962.0
173.6,81.4,81.4,65000.0,1.0,100.0,91311,Non-Refrigerated Warehouse,35.2,110.6,1083.9,2001.0
15.4,-79.1,-79.1,61076.0,1.0,100.0,90045,Self-Storage Facility,3.5,10.0,61.0,1988.0
196.4,56.6,56.6,53300.0,1.0,100.0,90020,Multifamily Housing,58.7,118.9,3377.1,1953.0
81.2,-20.7,-20.7,34308.0,1.0,95.0,91423,Multifamily Housing,38.6,72.2,2417.0,1978.0
378.6,2.1,2.1,77500.0,1.0,95.0,90025,Office,64.4,202.3,1671.3,1987.0
61.5,-62.3,-62.3,31500.0,1.0,100.0,91367,Office,33.5,52.9,87.5,1972.0
638.6,-94.4,-94.4,2960926.0,1.0,100.0,90013,Multifamily Housing,3.3,7.1,17431.3,1975.0
